portal,profile,status,title,company,location,url,discovered_at,gate_score,gate_reason,application_method,region,last_error
indeed,it,queued,"Associate Principal Software Engineer, Cloud & Edge Backend",Saviynt,"Vancouver, BC, CA",https://ca.indeed.com/viewjob?jk=356678d083c7fb53,2026-07-13 01:06:13.511000,100,hard gate: eligible IT listing,company_site,METRO_VAN,
indeed,it,queued,Senior Accountant - Public Practice,"Peter Wu, CPA","Richmond, BC, CA",https://ca.indeed.com/viewjob?jk=6dab7eade4bbb8a2,2026-07-13 01:06:13.505000,100,hard gate: eligible IT listing,unverified,METRO_VAN,
indeed,it,queued,Conseiller en service de donnée / Consultant Data Services,ADP,"Burnaby, BC, CA",https://ca.indeed.com/viewjob?jk=89145aff13489525,2026-07-13 01:06:13.499000,100,hard gate: eligible IT listing,unverified,METRO_VAN,
indeed,it,queued,Associate Cloud Developer,BCAA,"Burnaby, BC, CA",https://ca.indeed.com/viewjob?jk=9791be786df60028,2026-07-13 01:06:13.492000,100,hard gate: eligible IT listing,company_site,METRO_VAN,
indeed,it,queued,"Associate, Customer Support",MEDFAR Solutions Cliniques,"Burnaby, BC, CA",https://ca.indeed.com/viewjob?jk=51ee78a217bb30eb,2026-07-13 01:06:13.487000,100,hard gate: eligible IT listing,easy_apply,METRO_VAN,
indeed,it,queued,Civil/Hydrotechnical EIT,PRI Consultants,"Vancouver, BC, CA",https://ca.indeed.com/viewjob?jk=dc461044524bd216,2026-07-13 01:06:13.482000,100,hard gate: eligible IT listing,company_site,METRO_VAN,
indeed,it,queued,Senior Electrical Engineer,TEEMA,"Vancouver, BC, CA",https://ca.indeed.com/viewjob?jk=1d5834f419a0e635,2026-07-13 01:06:13.476000,100,hard gate: eligible IT listing,unverified,METRO_VAN,
indeed,it,queued,"Structures Design Manager, for COWI in North America",COWI,"North Vancouver, BC, CA",https://ca.indeed.com/viewjob?jk=e6af717717fbd2e3,2026-07-13 01:06:13.470000,100,hard gate: eligible IT listing,unverified,METRO_VAN,
indeed,it,queued,"Principal Software Engineer, Platform Engineering & Edge Infrastructure",Saviynt,"Vancouver, BC, CA",https://ca.indeed.com/viewjob?jk=ec4e2ba942d5ebe8,2026-07-13 01:06:13.464000,100,hard gate: eligible IT listing,company_site,METRO_VAN,
indeed,it,queued,Project Manager - Defence Infrastructure,Kiewit Corporation,"Burnaby, BC, CA",https://ca.indeed.com/viewjob?jk=6aeb0531e373550d,2026-07-13 01:06:13.460000,100,hard gate: eligible IT listing,unverified,METRO_VAN,
indeed,it,queued,Engineering Coop Student (Computer Science),British Columbia Rapid Transit Company,"Metro Vancouver Regional District, BC, CA",https://ca.indeed.com/viewjob?jk=7a17a7e3fd0d92b2,2026-07-13 01:06:13.455000,100,hard gate: eligible IT listing,unverified,METRO_VAN,
indeed,it,queued,Snr. Project Manager,VANCOUVER PILE DRIVING LTD.,"North Vancouver, BC, CA",https://ca.indeed.com/viewjob?jk=85c9f8cce582b4ab,2026-07-13 01:06:13.450000,100,hard gate: eligible IT listing,unverified,METRO_VAN,
indeed,it,queued,Snr. Project Manager,Carlson Construction Group,"North Vancouver, BC, CA",https://ca.indeed.com/viewjob?jk=18592b1777d4f46a,2026-07-13 01:06:13.436000,100,hard gate: eligible IT listing,unverified,METRO_VAN,
indeed,it,queued,Snr. Project Manager,Vancouver Pile Driving ltd,"North Vancouver, BC, CA",https://ca.indeed.com/viewjob?jk=dc1f28a4bbe96a90,2026-07-13 01:06:13.429000,100,hard gate: eligible IT listing,unverified,METRO_VAN,
indeed,it,queued,Senior/Lead Electrical Engineer - Burnaby,Ausenco,"Burnaby, BC, CA",https://ca.indeed.com/viewjob?jk=96655d1c586f6072,2026-07-13 01:06:13.423000,100,hard gate: eligible IT listing,unverified,METRO_VAN,
indeed,it,queued,"Electrical Engineer-in-Training, Buildings",WSP,"Vancouver, BC, CA",https://ca.indeed.com/viewjob?jk=7a7e5a5be474dcf1,2026-07-13 01:06:13.414000,100,hard gate: eligible IT listing,company_site,METRO_VAN,
indeed,it,queued,Public Health Engineer,First Nations Health Authority,"Metro Vancouver Regional District, BC, CA",https://ca.indeed.com/viewjob?jk=256138f17d4d9b7f,2026-07-13 01:06:13.409000,100,hard gate: eligible IT listing,unverified,METRO_VAN,
indeed,it,queued,"Expression of Interest - Sr. Software Engineer, Pipeline Infrastructure",The Walt Disney Studios,"Vancouver, BC, CA",https://ca.indeed.com/viewjob?jk=5ecfc6ad9f0f5ddd,2026-07-13 01:06:13.403000,100,hard gate: eligible IT listing,unverified,METRO_VAN,
indeed,it,queued,Senior Dam Safety Engineer - Dams and Hydropower,"McMillen, Inc.","Vancouver, BC, CA",https://ca.indeed.com/viewjob?jk=a535ac5cd373b416,2026-07-13 01:06:13.397000,100,hard gate: eligible IT listing,easy_apply,METRO_VAN,
indeed,it,queued,DSP - FEC Design Engineer,Celero Communications,"Vancouver, BC, CA",https://ca.indeed.com/viewjob?jk=d5a76c86eb990048,2026-07-13 01:06:13.391000,100,hard gate: eligible IT listing,easy_apply,METRO_VAN,
indeed,it,queued,DSP - Optical Frontend Modeling Engineer,Celero Communications,"Vancouver, BC, CA",https://ca.indeed.com/viewjob?jk=0abb6a4185f54fdb,2026-07-13 01:06:13.385000,100,hard gate: eligible IT listing,easy_apply,METRO_VAN,
indeed,it,queued,Robotic and Automation Lead,Seaspan ULC,"North Vancouver, BC, CA",https://ca.indeed.com/viewjob?jk=0a9e2f9884fe5844,2026-07-13 01:06:13.378000,100,hard gate: eligible IT listing,company_site,METRO_VAN,
indeed,it,queued,Software Integration Engineer (Cybersecurity / Networking),OSI Maritime Systems,"Burnaby, BC, CA",https://ca.indeed.com/viewjob?jk=6c6cb9d1fb479473,2026-07-13 01:06:13.373000,100,hard gate: eligible IT listing,company_site,METRO_VAN,
indeed,it,queued,"Principal Software Engineer, Endpoint Platform",Saviynt,"Vancouver, BC, CA",https://ca.indeed.com/viewjob?jk=9d3fb8bcc5181238,2026-07-13 01:06:13.368000,100,hard gate: eligible IT listing,company_site,METRO_VAN,
indeed,it,queued,"Software Engineer, SCOT-Fulfillment Optimization",Amazon.com,"Vancouver, BC, CA",https://ca.indeed.com/viewjob?jk=f7366b8672963b3c,2026-07-13 01:06:13.362000,100,hard gate: eligible IT listing,unverified,METRO_VAN,
indeed,it,queued,"Software Engineer, SCOT-Fulfillment Optimization, Outbound Optimization",Amazon.com,"Vancouver, BC, CA",https://ca.indeed.com/viewjob?jk=b9f1bb087be138f4,2026-07-13 01:06:13.357000,100,hard gate: eligible IT listing,unverified,METRO_VAN,
indeed,it,queued,"Software Development Manager, S3 Routing and Blob Placement",Amazon.com,"Vancouver, BC, CA",https://ca.indeed.com/viewjob?jk=af89781f9ac9f218,2026-07-13 01:06:13.351000,100,hard gate: eligible IT listing,unverified,METRO_VAN,
indeed,it,queued,Senior Lead Site Reliability Engineer | IFS Copperleaf,IFS,"Vancouver, BC, CA",https://ca.indeed.com/viewjob?jk=02f045bba05b3da0,2026-07-13 01:06:13.346000,100,hard gate: eligible IT listing,easy_apply,METRO_VAN,
indeed,it,queued,"Detail Designer III, Structural",Seaspan ULC,"North Vancouver, BC, CA",https://ca.indeed.com/viewjob?jk=33cf3d8f5cd35819,2026-07-13 01:06:13.340000,100,hard gate: eligible IT listing,company_site,METRO_VAN,
indeed,it,queued,Marketing & Communications Specialist,Vancouver Chinatown Foundation,"Vancouver, BC, CA",https://ca.indeed.com/viewjob?jk=c4380f85df02201e,2026-07-13 01:06:13.336000,100,hard gate: eligible IT listing,unverified,METRO_VAN,
indeed,it,queued,Physiotherapist,Couve Health,"Vancouver, BC, CA",https://ca.indeed.com/viewjob?jk=69f554efabb8d736,2026-07-13 01:06:13.328000,100,hard gate: eligible IT listing,easy_apply,METRO_VAN,
indeed,it,queued,Senior Contract Specialist - PL#40735,Peter Lucas Project Management Inc.,"Vancouver, BC, CA",https://ca.indeed.com/viewjob?jk=b63ccaee3db218f8,2026-07-13 01:06:13.323000,100,hard gate: eligible IT listing,easy_apply,METRO_VAN,
indeed,it,queued,Project Manager II (Capital Projects),Seaspan ULC,"North Vancouver, BC, CA",https://ca.indeed.com/viewjob?jk=0b62b46e8af18187,2026-07-13 01:06:13.318000,100,hard gate: eligible IT listing,easy_apply,METRO_VAN,
indeed,it,queued,Assistant Project Manager II,Seaspan ULC,"North Vancouver, BC, CA",https://ca.indeed.com/viewjob?jk=47e5500251984e87,2026-07-13 01:06:13.311000,100,hard gate: eligible IT listing,easy_apply,METRO_VAN,
indeed,it,queued,Mapping Technician 2,"City of Coquitlam, BC","Coquitlam, BC, CA",https://ca.indeed.com/viewjob?jk=bc656918412027ea,2026-07-13 01:06:13.304000,100,hard gate: eligible IT listing,unverified,METRO_VAN,
indeed,it,queued,Furnishing Apprentice - Vancouver,WestJet Airlines,"Vancouver, BC, CA",https://ca.indeed.com/viewjob?jk=d0065d0a82787612,2026-07-13 01:06:13.298000,100,hard gate: eligible IT listing,easy_apply,METRO_VAN,
indeed,it,queued,Executive Administrator & Personal Assistant to the CEO,Vancouver Chinatown Foundation,"Vancouver, BC, CA",https://ca.indeed.com/viewjob?jk=0540a71e4e7b7de5,2026-07-13 01:06:13.292000,100,hard gate: eligible IT listing,unverified,METRO_VAN,
indeed,it,queued,"Manager, Food Services & Community-Use",SCHOOL DISTRICT #35 (LANGLEY),"Langley, BC, CA",https://ca.indeed.com/viewjob?jk=8c3b39a8035f086a,2026-07-13 01:06:13.286000,100,hard gate: eligible IT listing,unverified,METRO_VAN,
indeed,it,queued,"Manager, Awards - Processing",University of British Columbia,"Vancouver, BC, CA",https://ca.indeed.com/viewjob?jk=d454659d81d57319,2026-07-13 01:06:13.276000,100,hard gate: eligible IT listing,company_site,METRO_VAN,
indeed,it,queued,HSE Administrator,VANCOUVER PILE DRIVING LTD.,"North Vancouver, BC, CA",https://ca.indeed.com/viewjob?jk=59a81c0c221146f1,2026-07-13 01:06:13.270000,100,hard gate: eligible IT listing,unverified,METRO_VAN,
indeed,it,queued,HSE Administrator,Brymark Installations,"North Vancouver, BC, CA",https://ca.indeed.com/viewjob?jk=c3368506762b4327,2026-07-13 01:06:13.264000,100,hard gate: eligible IT listing,unverified,METRO_VAN,
indeed,it,queued,HSE Administrator,Carlson Construction Group,"North Vancouver, BC, CA",https://ca.indeed.com/viewjob?jk=38ba69a0cfd4f8c4,2026-07-13 01:06:13.259000,100,hard gate: eligible IT listing,unverified,METRO_VAN,
indeed,it,queued,HSE Administrator,Vancouver Pile Driving ltd,"North Vancouver, BC, CA",https://ca.indeed.com/viewjob?jk=3217e5dd3d0c85e2,2026-07-13 01:06:13.254000,100,hard gate: eligible IT listing,unverified,METRO_VAN,
indeed,it,queued,Tax Reporting Administrator (18-Month Contract),Odlum Brown,"Vancouver, BC, CA",https://ca.indeed.com/viewjob?jk=19ba7cb9a827797f,2026-07-13 01:06:13.245000,100,hard gate: eligible IT listing,company_site,METRO_VAN,
indeed,it,queued,Senior Product Manager – Platform,Visier,"Vancouver, BC, CA",https://ca.indeed.com/viewjob?jk=5c5da1083b1fa96c,2026-07-13 01:06:13.240000,100,hard gate: eligible IT listing,company_site,METRO_VAN,
indeed,it,queued,"Manager, Mining",British Columbia Securities Commission,"Vancouver, BC, CA",https://ca.indeed.com/viewjob?jk=fa2fab6bb3f30597,2026-07-13 01:06:13.235000,100,hard gate: eligible IT listing,company_site,METRO_VAN,
indeed,it,queued,Senior Salesforce Administrator,Geotab,"Burnaby, BC, CA",https://ca.indeed.com/viewjob?jk=d8784ac5ee5c422a,2026-07-13 01:06:13.229000,100,hard gate: eligible IT listing,unverified,METRO_VAN,
indeed,it,queued,"District Vice Principal, Indigenous Education",SCHOOL DISTRICT #35 (LANGLEY),"Langley, BC, CA",https://ca.indeed.com/viewjob?jk=528dd29f9dc860f8,2026-07-13 01:06:13.223000,100,hard gate: eligible IT listing,unverified,METRO_VAN,
indeed,it,queued,"Manager, Administration - Property Management",FirstService Residential,"Vancouver, BC, CA",https://ca.indeed.com/viewjob?jk=6db0bd070954d005,2026-07-13 01:06:13.217000,100,hard gate: eligible IT listing,easy_apply,METRO_VAN,
indeed,it,queued,PIMS Site Administrator,Simon Fraser University Pacific Institute for the Mathematical Sciences,"Burnaby, BC, CA",https://ca.indeed.com/viewjob?jk=d9c673c8701ece3f,2026-07-13 01:06:13.211000,100,hard gate: eligible IT listing,easy_apply,METRO_VAN,
indeed,it,queued,Property Administrator,Red Door Management Corp,"Delta, BC, CA",https://ca.indeed.com/viewjob?jk=c5afde441e5bd43b,2026-07-13 01:06:13.207000,100,hard gate: eligible IT listing,easy_apply,METRO_VAN,
indeed,it,queued,Logistics & Accounting Administrator,Pacific Blends,"Port Coquitlam, BC, CA",https://ca.indeed.com/viewjob?jk=db83c54117a0a777,2026-07-13 01:06:13.200000,100,hard gate: eligible IT listing,easy_apply,METRO_VAN,
indeed,it,queued,HR Administrator,Pitt Meadows Plumbing & Mechanical Systems,"Maple Ridge, BC, CA",https://ca.indeed.com/viewjob?jk=d74257431ea63d9c,2026-07-13 01:06:13.195000,100,hard gate: eligible IT listing,easy_apply,METRO_VAN,
indeed,it,queued,Service Dispatch Team Leader,Reid Brothers Plumbing & Heating Ltd.,"Vancouver, BC, CA",https://ca.indeed.com/viewjob?jk=979e21bda0efaa69,2026-07-13 01:06:13.189000,100,hard gate: eligible IT listing,easy_apply,METRO_VAN,
indeed,it,queued,Human Resources Administrator,Lordco Auto Parts,"Port Coquitlam, BC, CA",https://ca.indeed.com/viewjob?jk=64a2484afef290e7,2026-07-13 01:06:13.185000,100,hard gate: eligible IT listing,easy_apply,METRO_VAN,
indeed,it,queued,Regional Store Administrator,Kal Tire,"Langley, BC, CA",https://ca.indeed.com/viewjob?jk=2d5c07e909db160a,2026-07-13 01:06:13.180000,100,hard gate: eligible IT listing,easy_apply,METRO_VAN,
indeed,it,queued,"Senior Transfers Administrator, Temporary",Aviso,"Vancouver, BC, CA",https://ca.indeed.com/viewjob?jk=dd4dc668dc520452,2026-07-13 01:06:13.172000,100,hard gate: eligible IT listing,easy_apply,METRO_VAN,
indeed,it,queued,Administrator,Lustrous aesthetic clinic,"North Vancouver, BC, CA",https://ca.indeed.com/viewjob?jk=45054ff5865bda79,2026-07-13 01:06:13.166000,100,hard gate: eligible IT listing,easy_apply,METRO_VAN,
indeed,it,queued,Senior Product Marketing Manager,Sage,"Vancouver, BC, CA",https://ca.indeed.com/viewjob?jk=9943ef5031650ce7,2026-07-13 01:06:13.161000,100,hard gate: eligible IT listing,unverified,METRO_VAN,
indeed,it,queued,Senior Procurement Specialist,Cytiva,"Vancouver, BC, CA",https://ca.indeed.com/viewjob?jk=142a745fa2a0837d,2026-07-13 01:06:13.157000,100,hard gate: eligible IT listing,unverified,METRO_VAN,
indeed,it,queued,Benefits Specialist,IREN,"Vancouver, BC, CA",https://ca.indeed.com/viewjob?jk=95b0425e93e0742f,2026-07-13 01:06:13.152000,100,hard gate: eligible IT listing,unverified,METRO_VAN,
indeed,it,queued,Affiliate Marketing Specialist,Best Buy,"Vancouver, BC, CA",https://ca.indeed.com/viewjob?jk=3cc6bb020582c4c2,2026-07-13 01:06:13.147000,100,hard gate: eligible IT listing,unverified,METRO_VAN,
indeed,it,queued,Plasma Physicist,General Fusion Inc,"Richmond, BC, CA",https://ca.indeed.com/viewjob?jk=c7d8747d2b83ee6f,2026-07-13 01:06:13.143000,100,hard gate: eligible IT listing,easy_apply,METRO_VAN,
indeed,it,queued,Digital Technology Specialist,BC Pavco,"Vancouver, BC, CA",https://ca.indeed.com/viewjob?jk=fda9c99dcb871264,2026-07-13 01:06:13.131000,100,hard gate: eligible IT listing,easy_apply,METRO_VAN,
indeed,it,queued,Warehouse/Reach Truck Operator - Union,CMP Group Ltd.,"Delta, BC, CA",https://ca.indeed.com/viewjob?jk=0a7e5ce89e8c1c94,2026-07-13 01:06:13.127000,100,hard gate: eligible IT listing,easy_apply,METRO_VAN,
indeed,it,queued,Head of Growth & AI Marketing Operations for Start Up,Tsb Communications,"Vancouver, BC, CA",https://ca.indeed.com/viewjob?jk=d7b5f5637cdac28c,2026-07-13 01:06:13.123000,100,hard gate: eligible IT listing,easy_apply,METRO_VAN,
indeed,it,queued,CRM & Web Specialist,Coast Hotels,"Vancouver, BC, CA",https://ca.indeed.com/viewjob?jk=47ca700457768a02,2026-07-13 01:06:13.119000,100,hard gate: eligible IT listing,easy_apply,METRO_VAN,
indeed,it,queued,"Experiential Learning Specialist, Future Science Leaders Year 1 Program",Science World,"Vancouver, BC, CA",https://ca.indeed.com/viewjob?jk=2c8815891a0682dc,2026-07-13 01:06:13.112000,100,hard gate: eligible IT listing,easy_apply,METRO_VAN,
indeed,it,queued,Procurement Specialist,VIVCO Inc.,"Richmond, BC, CA",https://ca.indeed.com/viewjob?jk=b937109eb1a98400,2026-07-13 01:06:13.106000,100,hard gate: eligible IT listing,easy_apply,METRO_VAN,
indeed,it,queued,"Coordinator, Strategic Negotiations",British Columbia Public School Employers' Association | Make a Future - Careers in BC Education,"Vancouver, BC, CA",https://ca.indeed.com/viewjob?jk=4d81d3602e52729a,2026-07-13 01:06:13.097000,100,hard gate: eligible IT listing,unverified,METRO_VAN,
indeed,it,queued,Patient Sales & Care Coordinator.,Next Health,"North Vancouver, BC, CA",https://ca.indeed.com/viewjob?jk=bff5b39ce5a2bc2b,2026-07-13 01:06:13.091000,100,hard gate: eligible IT listing,easy_apply,METRO_VAN,
indeed,it,queued,Junior Accountant - FTR,BC CENTRE FOR ABILITY,"Vancouver, BC, CA",https://ca.indeed.com/viewjob?jk=0d362b3847a04c0b,2026-07-13 01:06:13.086000,100,hard gate: eligible IT listing,easy_apply,METRO_VAN,
indeed,it,queued,Student Experience Coordinator,Excel Career College,"Surrey, BC, CA",https://ca.indeed.com/viewjob?jk=2ee5ad2d1ad4ac73,2026-07-13 01:06:13.079000,100,hard gate: eligible IT listing,easy_apply,METRO_VAN,
indeed,it,queued,Communications & Programs Coordinator,Metro Vancouver Regional Parks Foundation,"Burnaby, BC, CA",https://ca.indeed.com/viewjob?jk=cb821ed60bd8f205,2026-07-13 01:06:13.073000,100,hard gate: eligible IT listing,easy_apply,METRO_VAN,
indeed,it,queued,"Production Coordinator (Junior, Mid. Senior)",Stellar Creative Lab,"Vancouver, BC, CA",https://ca.indeed.com/viewjob?jk=7186aec7c9f4fa93,2026-07-13 01:06:13.064000,100,hard gate: eligible IT listing,easy_apply,METRO_VAN,
indeed,it,queued,Payroll Coordinator,SSA Marine,"North Vancouver, BC, CA",https://ca.indeed.com/viewjob?jk=508527f76c1d3c1a,2026-07-13 01:06:13.057000,100,hard gate: eligible IT listing,easy_apply,METRO_VAN,
indeed,it,queued,"Administrator, Training & Onboarding",Paladin Airport Security Services,"Richmond, BC, CA",https://ca.indeed.com/viewjob?jk=a1f9c3a59618cf1c,2026-07-13 01:06:13.051000,100,hard gate: eligible IT listing,easy_apply,METRO_VAN,
indeed,it,queued,"Supervisor, CT - Royal Columbian Hospital",Fraser Health,"New Westminster, BC, CA",https://ca.indeed.com/viewjob?jk=451899614bb52227,2026-07-13 01:06:13.045000,100,hard gate: eligible IT listing,easy_apply,METRO_VAN,
indeed,it,queued,Cloverdale CEFA Education Coordinator/ Manager,CEFA Early Years School,"Surrey, BC, CA",https://ca.indeed.com/viewjob?jk=d92190b51702e539,2026-07-13 01:06:13.038000,100,hard gate: eligible IT listing,easy_apply,METRO_VAN,
indeed,it,queued,Volunteer and Events Coordinator,ONE TO ONE Literacy,"Vancouver, BC, CA",https://ca.indeed.com/viewjob?jk=f2b29cda76f4e537,2026-07-13 01:06:13.033000,100,hard gate: eligible IT listing,easy_apply,METRO_VAN,
indeed,it,queued,Bilingual Home Caregiver - Korean Speaking,QUALICARE,"Burnaby, BC, CA",https://ca.indeed.com/viewjob?jk=3a7bf3238d36e6a2,2026-07-13 01:06:13.027000,100,hard gate: eligible IT listing,easy_apply,METRO_VAN,
indeed,it,queued,Senior Software Engineer (Python),Cover Genius,"Vancouver, BC, CA",https://ca.indeed.com/viewjob?jk=62543e2227c22ea9,2026-07-13 01:06:13.001000,100,hard gate: eligible IT listing,unverified,METRO_VAN,
indeed,it,queued,Pensions Administration Specialist,BCFSA,"Vancouver, BC, CA",https://ca.indeed.com/viewjob?jk=7bb1148b8441b313,2026-07-13 01:06:12.993000,100,hard gate: eligible IT listing,unverified,METRO_VAN,
indeed,it,queued,FP&A Int. Controls Co-op,Skeena Resources,"Vancouver, BC, CA",https://ca.indeed.com/viewjob?jk=cc33186c5de84aa3,2026-07-13 01:06:12.986000,100,hard gate: eligible IT listing,easy_apply,METRO_VAN,
indeed,it,queued,Acquisition Analyst,Marcon Construction,"Vancouver, BC, CA",https://ca.indeed.com/viewjob?jk=434e6159b342d022,2026-07-13 01:06:12.977000,100,hard gate: eligible IT listing,easy_apply,METRO_VAN,
indeed,it,queued,Backend Platform Engineer,"Wix.com, Inc.","Vancouver, BC, CA",https://ca.indeed.com/viewjob?jk=f76f9d311c9f3114,2026-07-13 01:06:12.971000,100,hard gate: eligible IT listing,easy_apply,METRO_VAN,
indeed,it,queued,AR & Invoicing Specialist,Kandor Management,"Burnaby, BC, CA",https://ca.indeed.com/viewjob?jk=6b41bd5ef0457f8a,2026-07-13 01:06:12.964000,100,hard gate: eligible IT listing,easy_apply,METRO_VAN,
indeed,it,queued,"Business Analyst and Project Support, PDHIS",Provincial Health Services Authority (PHSA),"Burnaby, BC, CA",https://ca.indeed.com/viewjob?jk=b7cfef0460bdb2c1,2026-07-13 01:06:12.955000,100,hard gate: eligible IT listing,unverified,METRO_VAN,
indeed,it,queued,Jr. Logistics Analyst (12 month Contract) Neu,MTU AERO ENGINES,"Delta, BC, CA",https://ca.indeed.com/viewjob?jk=01501bd888d4a73c,2026-07-13 01:06:12.943000,100,hard gate: eligible IT listing,unverified,METRO_VAN,
indeed,it,queued,Business Intelligence & Analytics Specialist,Nature's Path Foods,"Richmond, BC, CA",https://ca.indeed.com/viewjob?jk=d77b801e93daf614,2026-07-13 01:06:12.935000,100,hard gate: eligible IT listing,easy_apply,METRO_VAN,
indeed,it,queued,"Director, Global Sourcing",Article,"Vancouver, BC, CA",https://ca.indeed.com/viewjob?jk=4bf50620082b7c18,2026-07-13 01:06:12.927000,100,hard gate: eligible IT listing,company_site,METRO_VAN,
indeed,it,queued,"Beauty Specialist, Hourly Part Time Day",Shoppers Drug Mart,"Vancouver, BC, CA",https://ca.indeed.com/viewjob?jk=b4c093ccec0550f4,2026-07-13 01:06:12.918000,100,hard gate: eligible IT listing,unverified,METRO_VAN,
indeed,it,queued,"Beauty Specialist, Hourly Part Time Day",Shoppers Drug Mart,"Vancouver, BC, CA",https://ca.indeed.com/viewjob?jk=1c027ba630ee0112,2026-07-13 01:06:12.907000,100,hard gate: eligible IT listing,unverified,METRO_VAN,
indeed,it,queued,Senior Emergency Planning Specialist (Training and Exercises),Vancouver Airport Authority,"Vancouver, BC, CA",https://ca.indeed.com/viewjob?jk=7b12f901c64f99c7,2026-07-13 01:06:12.899000,100,hard gate: eligible IT listing,unverified,METRO_VAN,
indeed,it,queued,Member Services Representative (Part-Time) HHQ Surrey,Coast Capital Savings,"Surrey, BC, CA",https://ca.indeed.com/viewjob?jk=89292f7be9cacb96,2026-07-13 01:06:12.890000,100,hard gate: eligible IT listing,unverified,METRO_VAN,
indeed,it,queued,"Specialist or Senior Specialist, Surety",Intact,"Vancouver, BC, CA",https://ca.indeed.com/viewjob?jk=1d06ae17ed288a90,2026-07-13 01:06:12.882000,100,hard gate: eligible IT listing,unverified,METRO_VAN,
indeed,it,queued,"Beauty Specialist, Hourly Part Time Flexible Shifts",Shoppers Drug Mart,"New Westminster, BC, CA",https://ca.indeed.com/viewjob?jk=63c22780e86e81e2,2026-07-13 01:06:12.874000,100,hard gate: eligible IT listing,unverified,METRO_VAN,
indeed,it,queued,"Beauty Specialist, Hourly Part Time Day",Shoppers Drug Mart,"New Westminster, BC, CA",https://ca.indeed.com/viewjob?jk=26255d77db7e0068,2026-07-13 01:06:12.868000,100,hard gate: eligible IT listing,unverified,METRO_VAN,
indeed,it,queued,"Insurance Advisor Life, Health & Wealth",RBC,"Vancouver, BC, CA",https://ca.indeed.com/viewjob?jk=cc766362e49e52ee,2026-07-13 01:06:12.858000,100,hard gate: eligible IT listing,unverified,METRO_VAN,
indeed,it,queued,"Beauty Specialist, Hourly Part Time Flexible Shifts",Shoppers Drug Mart,"Vancouver, BC, CA",https://ca.indeed.com/viewjob?jk=b6440a0139aef0b9,2026-07-13 01:06:12.852000,100,hard gate: eligible IT listing,unverified,METRO_VAN,
indeed,it,queued,"Beauty Specialist, Hourly Union Part Time Flexible Shifts",Shoppers Drug Mart,"New Westminster, BC, CA",https://ca.indeed.com/viewjob?jk=79c412569210ee54,2026-07-13 01:06:12.845000,100,hard gate: eligible IT listing,unverified,METRO_VAN,
indeed,it,queued,"Beauty Specialist, Hourly Part Time Day",Shoppers Drug Mart,"Burnaby, BC, CA",https://ca.indeed.com/viewjob?jk=6b3ac3d4282d51b8,2026-07-13 01:06:12.839000,100,hard gate: eligible IT listing,unverified,METRO_VAN,
indeed,it,queued,"Beauty Specialist, Hourly Part Time Flexible Shifts",Shoppers Drug Mart,"Burnaby, BC, CA",https://ca.indeed.com/viewjob?jk=808f12a740d91a6a,2026-07-13 01:06:12.832000,100,hard gate: eligible IT listing,unverified,METRO_VAN,
indeed,it,queued,"Beauty Specialist, Hourly Part Time Day",Shoppers Drug Mart,"Delta, BC, CA",https://ca.indeed.com/viewjob?jk=db0c414618c2d06a,2026-07-13 01:06:12.827000,100,hard gate: eligible IT listing,unverified,METRO_VAN,
indeed,it,queued,"Beauty Specialist, Hourly Part Time Day",Shoppers Drug Mart,"Port Moody, BC, CA",https://ca.indeed.com/viewjob?jk=c28aeb36d996d608,2026-07-13 01:06:12.822000,100,hard gate: eligible IT listing,unverified,METRO_VAN,
indeed,it,queued,Pro Paint Sales Specialist: Full Time - COQUITLAM,Home Depot Canada,"Coquitlam, BC, CA",https://ca.indeed.com/viewjob?jk=a0b0a7c1277475f4,2026-07-13 01:06:12.815000,100,hard gate: eligible IT listing,unverified,METRO_VAN,
indeed,it,queued,"Sr. Product Specialist, Remedies & Personal Care",Saje Natural Wellness,"Vancouver, BC, CA",https://ca.indeed.com/viewjob?jk=a6e7d0cb66632130,2026-07-13 01:06:12.807000,100,hard gate: eligible IT listing,easy_apply,METRO_VAN,
indeed,it,queued,ILS Specialist I,Seaspan ULC,"North Vancouver, BC, CA",https://ca.indeed.com/viewjob?jk=b855ad9cee5c84c1,2026-07-13 01:06:12.800000,100,hard gate: eligible IT listing,easy_apply,METRO_VAN,
indeed,it,queued,Procurement Specialist,Sunrise Farms,"Surrey, BC, CA",https://ca.indeed.com/viewjob?jk=21287fefee5a8582,2026-07-13 01:06:12.794000,100,hard gate: eligible IT listing,easy_apply,METRO_VAN,
indeed,it,queued,Sales and Training Specialist - CAN,Mosaic North America,"Vancouver, BC, CA",https://ca.indeed.com/viewjob?jk=8ef2d830c7ddb44c,2026-07-13 01:06:12.787000,100,hard gate: eligible IT listing,easy_apply,METRO_VAN,
indeed,it,queued,Materials Planning Specialist,Industrial Electric Manufacturing,"Surrey, BC, CA",https://ca.indeed.com/viewjob?jk=fd770d203f7154f4,2026-07-13 01:06:12.779000,100,hard gate: eligible IT listing,easy_apply,METRO_VAN,
indeed,it,queued,Senior QA Specialist,DelGate Logistics Ltd.,"Vancouver, BC, CA",https://ca.indeed.com/viewjob?jk=84021553ff92b454,2026-07-13 01:06:12.772000,100,hard gate: eligible IT listing,easy_apply,METRO_VAN,
